timestamp,open,high,low,close,volume,RSI,MACD,HL_Volatility,Body,Volume_Change,KMeans_Cluster,DTW_Cluster,KMeans_Sentiment,DTW_Sentiment
2025-03-16 11:00:00,83666.98,83691.61,82381.46,82410.02,1849.0388,0.015139014890308222,0.3673535899703951,0.3899718849522274,0.22760688239789206,0.4148880860933834,0.0,0.0,Sideways,Sideways
2025-03-16 12:00:00,82410.01,82931.41,82400.0,82755.89,1045.99634,0.1590238980035617,0.3230610271253767,0.14777816480891826,0.696867671642754,0.05309946955076058,0.0,0.0,Sideways,Sideways
2025-03-16 13:00:00,82755.89,83151.81,82498.38,82596.1,1101.71905,0.1335830384234632,0.28254351032150427,0.18572725915604874,0.5488235104679337,0.10399501869742155,0.0,0.0,Sideways,Sideways
2025-03-16 14:00:00,82596.09,83385.97,82575.36,83373.16,862.87399,0.389660715526619,0.2905798159739619,0.23461136544585998,0.8231064476369228,0.07580422030832779,0.0,0.0,Sideways,Sideways
2025-03-16 15:00:00,83373.15,83508.95,82981.14,83320.83,771.86427,0.37867960462748945,0.29660793469321256,0.1466585390127381,0.580287322838567,0.0874243958132222,0.0,0.0,Sideways,Sideways
2025-03-16 16:00:00,83320.83,85117.04,83293.42,83634.53,3344.71639,0.4646579668843854,0.3186281421044354,0.5496647342754761,0.687446386799661,0.4463804885469816,0.0,0.0,Sideways,Sideways
2025-03-16 17:00:00,83633.49,84118.56,83483.45,83913.22,905.46005,0.5337938810325589,0.35124015172420076,0.18002960788216574,0.677501046646777,0.022307568290208274,0.0,0.0,Sideways,Sideways
2025-03-16 18:00:00,83913.22,84094.52,83633.14,83701.75,531.09149,0.48136625341497036,0.36816459886965586,0.12599833300159377,0.5336932431997234,0.055275471704677906,0.0,0.0,Sideways,Sideways
2025-03-16 19:00:00,83701.76,83727.28,82562.36,83098.47,1100.6719,0.3534884710368476,0.3537292008020986,0.3448043142914006,0.4189807563377044,0.2103841659808608,1.0,0.0,Sideways,Sideways
2025-03-16 20:00:00,83098.47,83453.01,82910.77,83216.98,547.08888,0.38525233793608177,0.3496621558125188,0.15114637241241746,0.6303009365658847,0.04593370394181946,1.0,0.0,Sideways,Sideways
2025-03-16 21:00:00,83216.99,83224.31,82688.82,82766.52,482.34007,0.30148595033159503,0.3263536633436712,0.14904707404458306,0.4637216124508513,0.08608004612871697,1.0,0.0,Sideways,Sideways
2025-03-16 22:00:00,82766.51,82846.0,82090.7,82093.71,911.28605,0.20093560966096807,0.27752347696745683,0.2174095591162429,0.39863042975463436,0.1912640197999511,1.0,0.0,Sideways,Sideways
2025-03-16 23:00:00,82093.72,82632.0,81981.12,82574.53,829.66854,0.3245394693814884,0.26483232292517644,0.18493419088375937,0.7363709023412679,0.08908513962896791,1.0,2.0,Sideways,Sideways
2025-03-17 00:00:00,82574.52,83156.5,82523.0,83054.91,514.41819,0.43093345043687287,0.28057865630258133,0.17952888634554137,0.7362479396428813,0.058770836704590684,1.0,0.0,Sideways,Sideways
2025-03-17 01:00:00,83054.9,83400.0,82825.55,83233.8,552.38898,0.4676526149217309,0.30390080611954806,0.16116391321655957,0.6479812159839825,0.10613916115668966,1.0,0.0,Sideways,Sideways
2025-03-17 02:00:00,83233.8,83375.35,82981.68,83212.51,364.65635,0.4635366071535529,0.3232486150277095,0.1049400378184753,0.5893719241027361,0.0629583043226094,1.0,0.0,Sideways,Sideways
2025-03-17 03:00:00,83212.51,83725.39,83212.5,83675.65,708.95371,0.5580707190900964,0.3626004193866044,0.14201831210191063,0.7311976859591238,0.19699135655234212,1.0,0.0,Sideways,Sideways
2025-03-17 04:00:00,83675.64,83869.77,83522.0,83615.53,468.72749,0.5448766985758136,0.3919674281659682,0.09066480891719869,0.5780066575518127,0.06306370484452574,1.0,0.0,Sideways,Sideways
2025-03-17 05:00:00,83615.53,83615.53,83120.0,83120.0,603.93675,0.44277732154588784,0.39220026780487377,0.13661922770700596,0.4505294715238889,0.12854512168150622,0.0,2.0,Sideways,Sideways
2025-03-17 06:00:00,83120.01,83295.07,82682.62,83220.91,642.44701,0.4651633972915176,0.39833910359428093,0.1729821855095577,0.6251452862835137,0.10509033221736107,0.0,2.0,Sideways,Sideways
2025-03-17 07:00:00,83220.91,83636.36,83212.83,83567.87,721.46174,0.5392497890974828,0.4208890856775481,0.1142267117834391,0.6971838614386029,0.11127252512428,0.0,2.0,Sideways,Sideways
2025-03-17 08:00:00,83567.88,83719.39,83221.18,83547.17,511.92445,0.5345442016033737,0.43832714440559306,0.13745272691083,0.5895417297338427,0.06811716861544548,0.0,2.0,Sideways,Sideways
2025-03-17 09:00:00,83547.16,83783.02,83431.09,83664.31,550.97551,0.5602994162230943,0.458202099617139,0.09195859872611697,0.6299027716377739,0.10639696926263334,0.0,2.0,Sideways,Sideways
2025-03-17 10:00:00,83664.31,83687.17,83260.04,83344.34,424.06115,0.4837529790318877,0.45870125161430525,0.11534633757961926,0.5019278794497124,0.07438961951563751,0.0,2.0,Sideways,Sideways
2025-03-17 11:00:00,83344.34,83699.0,83220.11,83514.73,417.30684,0.5240242607404413,0.4676382141988566,0.13144406847133736,0.6454897574999927,0.09677156676022941,0.0,2.0,Sideways,Sideways
2025-03-17 12:00:00,83514.73,84000.0,83002.01,83052.0,1602.93914,0.4205763960559055,0.4525824610136239,0.2928878881369442,0.46013227273126633,0.3950080366048606,0.0,2.0,Sideways,Sideways
2025-03-17 13:00:00,83052.01,83735.84,82808.52,83023.38,1353.72595,0.41455774362107806,0.439814598582943,0.27090901174362814,0.5872230045642614,0.08220515691380832,0.0,2.0,Sideways,Sideways
2025-03-17 14:00:00,83023.37,83358.5,82456.0,82913.03,1546.82937,0.3905516261595507,0.4250472566812959,0.26318981389331203,0.563300904361371,0.11332427663838854,0.0,2.0,Sideways,Sideways
2025-03-17 15:00:00,82913.03,83701.71,82706.58,83531.06,969.57355,0.5449821853984027,0.44397267130292467,0.2919984076433135,0.7765445725143236,0.05947908435586359,0.0,2.0,Sideways,Sideways
2025-03-17 16:00:00,83531.07,83878.9,83103.6,83448.86,972.11069,0.525033359327725,0.45534503571042584,0.22362970242834027,0.5715364774700115,0.0987073290429246,0.0,2.0,Sideways,Sideways
2025-03-17 17:00:00,83448.86,84336.89,83358.49,84197.46,1045.92714,0.6744170226265755,0.5006954470576763,0.28679525776273695,0.8147713332962514,0.10636057486423874,0.0,1.0,Sideways,Sideways
2025-03-17 18:00:00,84197.46,84585.0,83983.74,84496.58,1090.21429,0.7232704466727493,0.5504955172553372,0.16950201532643144,0.6831778245556498,0.10285410097155868,0.0,2.0,Sideways,Sideways
2025-03-17 19:00:00,84496.57,84756.83,84311.07,84482.55,725.81983,0.7194023124164921,0.5881277029473438,0.12114040107483912,0.5915003498581527,0.06354439754332046,0.0,2.0,Sideways,Sideways
2025-03-17 20:00:00,84482.55,84506.8,83846.15,83954.36,506.33404,0.5832114363956624,0.5910272098026709,0.18797273089172242,0.4409676578826403,0.06686844202980735,0.0,2.0,Sideways,Sideways
2025-03-17 21:00:00,83954.36,84251.86,83883.87,84077.8,377.45641,0.607249231853912,0.5980749037968343,0.09695337380573409,0.6317442844302884,0.07186496105517531,0.0,2.0,Sideways,Sideways
2025-03-17 22:00:00,84077.8,84249.99,84000.02,84061.19,218.83761,0.6029659506589615,0.6015451266937664,0.06024830812101946,0.5907420798847663,0.05456836351369473,0.0,2.0,Sideways,Sideways
2025-03-17 23:00:00,84061.19,84140.98,83746.12,84010.03,323.71739,0.589031217909179,0.6005084327701823,0.10531013634554155,0.5806269341007759,0.14846160386987012,0.0,2.0,Sideways,Sideways
2025-03-18 00:00:00,84010.02,84021.74,83702.53,83790.24,280.13543,0.5295724953113752,0.5878284404664352,0.08178244426751789,0.5312603383816357,0.0843808539996662,0.0,2.0,Sideways,Sideways
2025-03-18 01:00:00,83790.24,83915.98,83015.39,83161.97,903.36529,0.38640667706757165,0.54649145134262,0.26259579020700524,0.41166740346696146,0.33066430641039507,0.0,2.0,Sideways,Sideways
2025-03-18 02:00:00,83161.98,83532.61,83081.67,83367.64,445.46915,0.4392561466473001,0.5233500295762035,0.12275141819267585,0.6558156964812187,0.04552367059588853,0.0,2.0,Sideways,Sideways
2025-03-18 03:00:00,83367.65,83367.65,82960.0,83147.6,598.19056,0.39291682206288253,0.49421877215146054,0.10928791799362875,0.5311812909326756,0.13422079505494938,0.0,2.0,Sideways,Sideways
2025-03-18 04:00:00,83147.6,83205.77,82838.8,82989.11,621.0049,0.3605951347955953,0.46369188520652294,0.09663614649681562,0.5492041092962714,0.10241531167316496,0.0,0.0,Sideways,Sideways
2025-03-18 05:00:00,82989.11,83128.1,82895.57,83010.87,743.9242,0.36700121347006603,0.4411033077687163,0.05482434315286587,0.6019756006874187,0.11909575235164474,0.0,0.0,Sideways,Sideways
2025-03-18 06:00:00,83010.86,83019.4,82244.68,82450.01,1234.9382,0.25921167249262617,0.3969228609505022,0.2234493182722933,0.4314058442413917,0.16733169008839893,0.0,0.0,Sideways,Sideways
2025-03-18 07:00:00,82450.02,83280.0,82358.69,83163.81,1191.95624,0.44766503496091276,0.39773821741975673,0.2690398586783432,0.8045800677465899,0.0948010619079321,0.0,0.0,Sideways,Sideways
2025-03-18 08:00:00,83163.81,83452.3,83048.71,83281.29,526.74962,0.4744813786862276,0.4050686199392409,0.10802522890127278,0.6299993851865071,0.04017899176955334,0.0,0.0,Sideways,Sideways
2025-03-18 09:00:00,83281.29,83349.06,82780.0,82840.51,458.74305,0.3871256696897995,0.3905246902333622,0.1594875845939483,0.46655853756364096,0.0849574342393145,0.0,0.0,Sideways,Sideways
2025-03-18 10:00:00,82840.5,82942.1,82596.85,82819.65,479.85282,0.38317194112698877,0.3792388920700669,0.08988107085987258,0.5895007421677138,0.10323761832392551,0.0,0.0,Sideways,Sideways
2025-03-18 11:00:00,82819.65,82861.76,82500.0,82581.1,394.26285,0.33777925858893604,0.36014676838901133,0.09501579916401108,0.5257650768370516,0.07981531491820675,0.0,0.0,Sideways,Sideways
2025-03-18 12:00:00,82581.09,82821.6,82330.38,82404.66,658.78879,0.3054997848939613,0.3381484122927043,0.13527878682324873,0.5439518454651672,0.1684700855127711,0.0,0.0,Sideways,Sideways
2025-03-18 13:00:00,82404.65,82480.47,81134.66,81366.64,2072.84164,0.15580281889750092,0.27261562688068774,0.4010624004777062,0.2917085081404249,0.32249080296712457,0.0,0.0,Sideways,Sideways
2025-03-18 14:00:00,81365.78,81978.86,81150.28,81854.71,1493.47462,0.28120416733056347,0.2472436026274262,0.24020016421178392,0.7387481811767556,0.06925816220882441,0.0,0.0,Sideways,Sideways
2025-03-18 15:00:00,81854.72,82212.93,81537.02,81610.21,1017.77265,0.24786351586203997,0.21833282983695423,0.19271870023885002,0.5240201775932704,0.0651854186759355,1.0,0.0,Sideways,Sideways
2025-03-18 16:00:00,81610.22,82160.49,81547.22,81851.51,678.82544,0.3072894307650978,0.21038328612333218,0.17323721138535156,0.6662470320610581,0.06367098748523004,1.0,0.0,Sideways,Sideways
2025-03-18 17:00:00,81851.52,81975.8,81332.58,81466.7,894.91848,0.2523776303534155,0.18878297988011267,0.18255187599522324,0.48294185328207745,0.1316634651128628,1.0,0.0,Sideways,Sideways
2025-03-18 18:00:00,81466.69,81950.8,81245.65,81889.38,568.60084,0.3524078246337921,0.195636066560966,0.20181254976114918,0.7193552070311251,0.060371843911914254,1.0,0.0,Sideways,Sideways
2025-03-18 19:00:00,81889.38,82476.26,81762.45,82317.21,898.10914,0.4425690063483049,0.22495171017841697,0.20450587181528584,0.72086003624472,0.15892607628883282,1.0,0.0,Sideways,Sideways
2025-03-18 20:00:00,82317.2,82353.8,81870.23,82050.0,438.19738,0.397699038907597,0.23804734454237492,0.13289958200637156,0.5173772641970692,0.04497974318165832,1.0,0.0,Sideways,Sideways
2025-03-18 21:00:00,82050.0,82208.9,81934.76,82062.98,250.73575,0.4005456715018553,0.2517844116907839,0.06776535131369407,0.5994050947544688,0.05377806119638647,1.0,0.0,Sideways,Sideways
2025-03-18 22:00:00,82062.98,82566.35,82000.0,82395.74,392.05825,0.4729342253662146,0.28127345253931085,0.15864475517516102,0.6930265511598047,0.15726885899796297,1.0,0.0,Sideways,Sideways
2025-03-18 23:00:00,82395.74,82810.95,82395.74,82715.03,367.98354,0.5369967942292861,0.32211878449529296,0.11163913216560253,0.6890829617615268,0.09202431452763513,1.0,0.0,Sideways,Sideways
2025-03-19 00:00:00,82715.03,83280.0,82603.2,83118.0,948.61607,0.6104336690690844,0.37542745557741963,0.1929954966162429,0.7135818155735191,0.2631408984481692,1.0,2.0,Sideways,Sideways
2025-03-19 01:00:00,83118.0,83166.3,82582.0,82598.7,749.40105,0.5045486038480425,0.3934613352262667,0.16422733379777157,0.4435703683318346,0.07651269458902582,1.0,2.0,Sideways,Sideways
2025-03-19 02:00:00,82598.7,82900.0,82547.16,82868.91,424.72904,0.5542294278915803,0.4216888144647474,0.09224161524681418,0.6747138921500049,0.05321018604389826,1.0,2.0,Sideways,Sideways
2025-03-19 03:00:00,82868.91,83083.0,82740.94,83037.17,628.95132,0.5844024514253032,0.4526694275485934,0.0888889580015916,0.6448661609581708,0.14862560194443894,1.0,2.0,Sideways,Sideways
2025-03-19 04:00:00,83037.17,83078.46,82792.91,82952.87,399.46826,0.5658699515258412,0.4732864684205798,0.0713139430732493,0.5709245916613718,0.06034760112108824,0.0,2.0,Sideways,Sideways
2025-03-19 05:00:00,82952.88,83320.0,82910.72,83241.99,603.39392,0.6199359178113777,0.5035391269239593,0.1097948596735665,0.6802472135774245,0.15172199765827366,0.0,2.0,Sideways,Sideways
2025-03-19 06:00:00,83242.0,83322.81,83117.81,83200.0,354.68616,0.609694870041418,0.525044481389828,0.046262315883757954,0.5833086919989345,0.05540859648399455,0.0,2.0,Sideways,Sideways
2025-03-19 07:00:00,83200.0,83364.16,83039.99,83190.0,531.22582,0.6071034043455363,0.5409926352705982,0.08332503980891663,0.5926772785427166,0.1503902602545129,0.0,2.0,Sideways,Sideways
2025-03-19 08:00:00,83190.0,83500.0,83178.74,83413.01,651.99833,0.6528041000905656,0.5636307859383336,0.08242000895700471,0.6608952269979229,0.12216579191549515,0.0,1.0,Sideways,Sideways
2025-03-19 09:00:00,83413.01,83596.47,83360.16,83527.37,851.15994,0.6757145015795343,0.586017994048937,0.055999950238852764,0.6290859479984897,0.13031999139415787,0.0,1.0,Sideways,Sideways
2025-03-19 10:00:00,83527.38,83800.0,83448.62,83467.41,859.93957,0.6572168422228062,0.5995552915510519,0.09178754478503327,0.5780476451179416,0.09951090003285702,0.0,2.0,Sideways,Sideways
2025-03-19 11:00:00,83467.41,84119.09,83381.97,83881.4,1193.46598,0.7398771402950803,0.6288380175916992,0.2117554488455399,0.716808122564531,0.1389197844369595,0.0,2.0,Sideways,Sideways
2025-03-19 12:00:00,83881.4,83927.56,83510.21,83748.75,931.05539,0.6971884264684043,0.6437878379482331,0.11230468749999725,0.5567692429303787,0.07548275317662498,0.0,1.0,Sideways,Sideways
2025-03-19 13:00:00,83748.75,84343.56,83623.43,84092.16,1810.23924,0.762031187202777,0.6702728488843813,0.20647143710191224,0.6961445338689055,0.1970036734140928,0.0,1.0,Sideways,Sideways
2025-03-19 14:00:00,84092.17,84389.71,83873.05,84318.59,1651.63215,0.8007794768014533,0.699857857728631,0.1431908091162431,0.6618935670014958,0.08928830966179747,0.0,1.0,Sideways,Sideways
2025-03-19 15:00:00,84318.59,84888.0,84111.84,84733.05,1440.0209,0.8639440859150371,0.7405931708908907,0.22389716859076536,0.7169457236793974,0.08506010297377685,2.0,1.0,Sideways,Sideways
2025-03-19 16:00:00,84733.05,84826.29,84428.72,84574.01,1422.34293,0.8093639943434887,0.7619708673842465,0.10615296576432884,0.5490430867150493,0.0971527277045606,2.0,1.0,Sideways,Sideways
2025-03-19 17:00:00,84574.01,84705.56,83753.39,84230.97,1625.57252,0.6998458663506029,0.7590741898629225,0.2786375398089166,0.4951737140883068,0.11334909998070755,2.0,1.0,Sideways,Sideways
2025-03-19 18:00:00,84230.97,85870.01,83578.32,85612.25,4366.47391,0.8900977855943271,0.8202643440183147,0.6952378582802508,1.0,0.27443934243420065,2.0,1.0,Sideways,Sideways
2025-03-19 19:00:00,85612.24,85950.0,84926.73,85433.38,2451.04868,0.8418936406506956,0.8558046337101652,0.3007501492834407,0.5432404184244966,0.05264396360608108,2.0,1.0,Sideways,Sideways
2025-03-19 20:00:00,85433.38,85854.99,85200.1,85353.99,1272.17922,0.8201615809675957,0.8756364854282462,0.18618132961783418,0.5723620841591843,0.04822858241875551,2.0,1.0,Sideways,Sideways
2025-03-19 21:00:00,85354.0,85914.71,85331.89,85635.99,480.21091,0.8550146455874554,0.9003457631088232,0.1637670431926773,0.6781627030714343,0.03345146322530873,2.0,1.0,Sideways,Sideways
2025-03-19 22:00:00,85636.0,86500.0,85635.99,86158.52,1291.15663,0.9124695096926259,0.9401827623922592,0.2512191480891703,0.7485822693644307,0.2747121772182914,2.0,1.0,Sideways,Sideways
2025-03-19 23:00:00,86158.52,87000.0,86158.52,86845.94,1212.0858,0.9742937676347494,0.9993618534812017,0.24421215664808787,0.7968597668978559,0.09204160524067286,2.0,1.0,Sideways,Sideways
2025-03-20 00:00:00,86845.93,87453.67,85942.16,86017.68,2268.33245,0.7708722053769463,1.0,0.4525962878184696,0.3531195929349147,0.18939834180752757,2.0,1.0,Sideways,Sideways
2025-03-20 01:00:00,86017.68,86369.57,85733.11,85867.96,943.13783,0.7383742742715125,0.9874553419592829,0.18044946755573443,0.5517716875459321,0.0374508245345411,2.0,1.0,Sideways,Sideways
2025-03-20 02:00:00,85867.97,86121.87,85619.56,86065.51,664.59119,0.7628002261401068,0.9814555892757354,0.13872785628980816,0.6534384176457311,0.06760506004417034,2.0,1.0,Sideways,Sideways
2025-03-20 03:00:00,86065.51,86128.0,85818.77,85891.02,430.06208,0.722462101583951,0.9627282911446158,0.07867859275477579,0.5445198160243846,0.06159749495779927,2.0,1.0,Sideways,Sideways
2025-03-20 04:00:00,85891.01,85930.39,85430.38,85684.78,557.66112,0.6751912761881622,0.932713072741602,0.13801253980891554,0.5352273492462692,0.12940513399930276,2.0,1.0,Sideways,Sideways
2025-03-20 05:00:00,85684.78,85838.85,85468.75,85827.28,879.80074,0.6968250404620295,0.9109972702362439,0.09760959892516102,0.6373244487904278,0.15873345808204203,2.0,1.0,Sideways,Sideways
2025-03-20 06:00:00,85827.27,86013.05,85632.08,85759.28,537.82095,0.6800259268853628,0.8858901180029575,0.10099024681528697,0.575699643115405,0.057859558054835364,2.0,1.0,Sideways,Sideways
2025-03-20 07:00:00,85759.29,86000.0,85695.86,85816.39,414.39218,0.6897061047702391,0.8644394451756285,0.07709556628184694,0.6123220334517112,0.07447802798933954,2.0,0.0,Sideways,Sideways
2025-03-20 08:00:00,85816.39,86300.0,85705.18,86241.05,580.18306,0.7581927320482211,0.8638053672833095,0.16749912917993845,0.719931960640227,0.14019676937648098,2.0,0.0,Sideways,Sideways
2025-03-20 09:00:00,86241.06,86268.64,85795.53,85877.28,474.26737,0.6623221191445323,0.8415037855680749,0.12964644705414027,0.4891016989346165,0.07937809694735987,2.0,0.0,Sideways,Sideways
2025-03-20 10:00:00,85877.28,85943.74,84755.14,85173.78,1525.49548,0.5080806259716757,0.7861132869854486,0.3521689639729317,0.3896424420391901,0.3298068534317537,2.0,0.0,Sideways,Sideways
2025-03-20 11:00:00,85173.78,85514.15,85168.36,85502.17,469.16074,0.5685406801446999,0.7551428035816768,0.09004901472929736,0.6917471535599166,0.026152374130080203,2.0,0.0,Sideways,Sideways
2025-03-20 12:00:00,85502.16,85564.0,85207.99,85356.07,443.50635,0.5383169757935788,0.7207983448341726,0.0932275079617818,0.5528344365819895,0.0927262519542841,2.0,0.0,Sideways,Sideways
2025-03-20 13:00:00,85356.06,85870.0,85080.57,85513.81,1078.68485,0.568543640968741,0.6988398843163869,0.22802423367834174,0.641789165815199,0.2479318040853668,2.0,0.0,Sideways,Sideways
2025-03-20 14:00:00,85513.44,86532.04,85471.1,86171.86,1757.65291,0.6805711150666041,0.7109391229416692,0.3124657892117796,0.7883694853425534,0.16413837574741266,2.0,0.0,Sideways,Sideways
2025-03-20 15:00:00,86171.86,86219.05,84565.16,84691.76,2658.1053,0.41747717522800704,0.6465746540476542,0.4968774880573245,0.1622785573547778,0.15191104919324486,2.0,0.0,Sideways,Sideways
2025-03-20 16:00:00,84691.27,84908.0,83655.23,83802.01,2113.09312,0.30908175553518674,0.5514773891445431,0.3721262937898101,0.3352577971525325,0.07703129074255474,2.0,0.0,Sideways,Sideways
2025-03-20 17:00:00,83802.01,84366.52,83741.62,84093.43,1306.38278,0.35907322848218054,0.4902904332684823,0.17685422472134024,0.680923508418553,0.05858335181128013,2.0,0.0,Sideways,Sideways
2025-03-20 18:00:00,84093.43,84344.0,83945.65,84060.53,640.18218,0.3550121913516267,0.4407439735173014,0.10639555135350497,0.5859728837973243,0.04520216177447234,2.0,0.0,Sideways,Sideways
2025-03-20 19:00:00,84060.53,84419.99,83922.0,84174.79,556.02857,0.3761575557934171,0.4079718892606513,0.1373843053343965,0.6290566711655387,0.08471249123834733,2.0,0.0,Sideways,Sideways
2025-03-20 20:00:00,84176.87,84609.21,84141.3,84530.1,484.79628,0.44086652914793595,0.4003286086497843,0.12802920979299467,0.6990195188645306,0.08506150792821339,0.0,0.0,Sideways,Sideways
2025-03-20 21:00:00,84530.09,84601.89,84250.67,84350.0,411.19854,0.4135213285777583,0.386665904080973,0.09173778363853537,0.542880313379221,0.08258730661613337,0.0,0.0,Sideways,Sideways
2025-03-20 22:00:00,84350.0,84500.0,83980.58,84141.31,494.26998,0.38196784144351165,0.3670654524755198,0.14404918889331153,0.5345071391557141,0.11952233050222744,0.0,0.0,Sideways,Sideways
2025-03-20 23:00:00,84141.3,84360.0,83922.01,84223.39,401.49858,0.39883034751893837,0.3570446525243033,0.11872387539809076,0.6196383140057433,0.07884175210872124,0.0,0.0,Sideways,Sideways
2025-03-21 00:00:00,84223.38,84535.27,84180.09,84507.07,382.39992,0.456749164316166,0.36435591599699957,0.09296937201433354,0.6786604092315719,0.09346874432478368,0.0,0.0,Sideways,Sideways
2025-03-21 01:00:00,84507.08,84789.62,84371.37,84775.07,348.21253,0.5088659789155472,0.3844077001057413,0.11258459394904455,0.6740639464585296,0.08910192558758018,0.0,0.0,Sideways,Sideways
2025-03-21 02:00:00,84775.07,84850.33,84520.67,84685.4,336.72525,0.49138288756757237,0.3969814701868779,0.08503246914809023,0.5693524257319904,0.09499059073159559,0.0,0.0,Sideways,Sideways
2025-03-21 03:00:00,84685.39,84731.21,84270.25,84451.96,335.46598,0.44599310844920464,0.39662672921223985,0.12586770999204017,0.5272640506840554,0.09804380395781274,0.0,1.0,Sideways,Sideways
2025-03-21 04:00:00,84451.97,84798.93,84451.96,84662.74,337.33979,0.49155607034159227,0.40754794990948034,0.09041600318470919,0.6573117426449291,0.09901724143967948,0.0,1.0,Sideways,Sideways
2025-03-21 05:00:00,84662.75,84672.88,84336.95,84469.66,281.44277,0.45215617522136425,0.40772247609752726,0.08698248407643545,0.5390743250958097,0.08113763067019483,0.0,1.0,Sideways,Sideways
2025-03-21 06:00:00,84469.67,84476.31,84017.53,84200.0,776.05419,0.39945111315692666,0.39578585978141834,0.12518971437101872,0.5166541264232207,0.281881929108462,0.0,2.0,Sideways,Sideways
2025-03-21 07:00:00,84200.0,84269.71,83700.47,83937.98,762.07705,0.3513106710141642,0.3748645571065324,0.15954356588375956,0.5188938041438419,0.09655414924135061,0.0,2.0,Sideways,Sideways
2025-03-21 08:00:00,83937.99,84156.0,83732.09,84022.32,431.88665,0.3733396915107959,0.36382890319261507,0.11434489450637048,0.6202941150638096,0.05320654055152884,0.0,2.0,Sideways,Sideways
2025-03-21 09:00:00,84022.31,84337.66,83801.89,84137.99,419.98348,0.40415599956052467,0.3621735570057343,0.14913415605095665,0.6294724021934227,0.09555723588207389,0.0,2.0,Sideways,Sideways
2025-03-21 10:00:00,84137.99,84286.63,83892.82,84164.17,320.85737,0.41137506388372896,0.36357497802748145,0.10498357882165531,0.6032696367037781,0.0737968165934846,0.0,0.0,Sideways,Sideways
2025-03-21 11:00:00,84164.18,84173.92,83941.92,84046.52,313.69765,0.3845959369787458,0.36042606358594736,0.05465950935509553,0.5611578401894831,0.09610489494053276,0.0,0.0,Sideways,Sideways
