timestamp,open,high,low,close,volume,RSI,MACD,Cluster
2025-03-24 22:00:00,88100.01,88184.79,87302.88,87457.65,1519.59209,53.97608134595781,617.2931371867307,
2025-03-24 23:00:00,87457.66,87537.22,87050.6,87498.16,656.31296,54.45150249649662,546.6909448435035,
2025-03-25 00:00:00,87498.16,87679.25,87262.0,87599.99,716.31289,55.69055413969135,493.26893152792763,2.0
2025-03-25 01:00:00,87600.0,87600.0,86813.16,87088.31,821.47808,48.544550714077836,404.9750016478938,1.0
2025-03-25 02:00:00,87088.31,87088.31,86820.29,86854.94,499.30174,45.66642373562258,312.5673357686901,1.0
2025-03-25 03:00:00,86854.94,86984.16,86330.66,86520.88,930.82585,41.84216113777294,209.9574854556995,1.0
2025-03-25 04:00:00,86520.89,86666.66,86310.0,86547.17,652.1185,42.2520237144831,129.26968266967742,1.0
2025-03-25 05:00:00,86547.16,86772.72,86400.0,86656.07,763.58885,44.01215764227664,73.2667638752755,1.0
2025-03-25 06:00:00,86656.06,86879.77,86524.0,86534.5,672.24724,42.45642284682877,18.85699258193199,1.0
2025-03-25 07:00:00,86534.49,86815.22,86332.87,86436.82,837.8247,41.196378408744295,-31.778776865350665,1.0
2025-03-25 08:00:00,86436.82,86764.46,86406.49,86714.79,590.42873,46.098874487662684,-48.91427968739299,1.0
2025-03-25 09:00:00,86714.8,87350.0,86642.0,87221.66,856.95188,53.68197117227612,-21.348029423330445,1.0
2025-03-25 10:00:00,87221.65,87285.99,86947.21,87130.14,512.36018,52.25254953285872,-6.807998254356789,1.0
2025-03-25 11:00:00,87130.14,87500.0,87051.56,87370.43,720.34277,55.59573845638632,23.829781131629716,1.0
2025-03-25 12:00:00,87370.44,87443.4,86929.46,87084.02,820.26612,51.011027438040905,24.714653515155078,1.0
2025-03-25 13:00:00,87084.01,87992.0,87043.47,87594.4,1842.02583,57.70454381837576,65.84035520011093,1.0
2025-03-25 14:00:00,87594.41,88228.0,87333.34,88022.4,1612.85101,62.35026106126879,131.45347925298847,1.0
2025-03-25 15:00:00,88022.39,88258.8,87713.62,87774.37,1355.39717,58.350373115878504,161.575858733122,1.0
2025-03-25 16:00:00,87774.37,87979.99,87633.01,87792.4,925.68272,58.55849667635823,184.77298386731127,1.0
2025-03-25 17:00:00,87792.41,88321.27,87792.41,87937.27,781.72672,60.276124856813894,212.39827582296857,1.0
2025-03-25 18:00:00,87937.27,88059.99,87588.59,87822.0,677.98013,58.20881796690032,222.42620227458247,0.0
2025-03-25 19:00:00,87822.0,88250.0,87816.67,88116.23,883.99101,61.80939046654629,251.2194073033461,0.0
2025-03-25 20:00:00,88116.23,88539.63,87807.32,87849.98,1448.76327,57.02181848740245,249.67597070419288,0.0
2025-03-25 21:00:00,87849.99,88198.12,87702.92,87746.0,1029.18285,55.22284600354962,237.3267144432466,0.0
2025-03-25 22:00:00,87746.0,87805.82,87161.32,87464.73,1483.32257,50.57474611954578,202.50930039900413,0.0
2025-03-25 23:00:00,87464.72,87503.45,87132.65,87392.87,1208.28167,49.430034570658336,167.19047970452812,0.0
2025-03-26 00:00:00,87392.88,87814.0,87199.99,87652.0,743.29052,53.51588172398458,158.28507340879878,0.0
2025-03-26 01:00:00,87652.0,87892.14,87567.42,87836.04,483.00014,56.22128306802442,164.18533829494845,0.0
2025-03-26 02:00:00,87836.04,87836.04,87300.0,87324.6,567.91066,47.88138147340223,126.13836248444568,0.0
2025-03-26 03:00:00,87324.61,87405.37,87030.56,87153.51,581.95224,45.4523606613099,81.24379895786115,2.0
2025-03-26 04:00:00,87153.5,87455.64,87052.0,87326.78,593.36059,48.31216510695638,58.9662486284069,2.0
2025-03-26 05:00:00,87326.79,87630.0,87215.69,87520.35,667.80685,51.378955000726926,56.28182887024013,2.0
2025-03-26 06:00:00,87520.36,87923.92,87442.83,87909.07,540.14228,56.90829031210533,84.54626548284432,2.0
2025-03-26 07:00:00,87909.07,88275.0,87754.35,88140.45,1053.47194,59.836196052139854,124.18494071516034,2.0
2025-03-26 08:00:00,88140.45,88200.0,87886.1,87959.73,525.11331,56.60133856609209,139.4092595927068,2.0
2025-03-26 09:00:00,87959.73,88056.61,87837.49,87939.99,393.0975,56.24366208849965,148.17373438745562,2.0
2025-03-26 10:00:00,87940.0,88259.81,87939.99,88208.47,556.20541,59.95055198734534,174.76910655555548,2.0
2025-03-26 11:00:00,88208.47,88242.0,87923.91,87954.96,940.31797,55.19565159595998,173.3912459287967,2.0
2025-03-26 12:00:00,87954.97,88000.0,87586.72,87813.17,825.39906,52.67901186883258,159.02487368926813,0.0
2025-03-26 13:00:00,87813.16,87920.08,86719.0,86841.31,1682.40584,39.413957921816895,68.42962622309278,0.0
2025-03-26 14:00:00,86841.3,87294.05,86434.36,86773.14,1940.95752,38.67823827339665,-8.767443742981413,1.0
2025-03-26 15:00:00,86773.14,87018.87,86546.23,86752.52,1188.33868,38.44447499421606,-70.79446501276107,1.0
2025-03-26 16:00:00,86752.52,87058.4,86391.3,86513.99,751.20508,35.75259205227394,-137.61239375674631,1.0
2025-03-26 17:00:00,86513.99,86829.88,86476.88,86569.99,568.00228,36.87019208559451,-183.92715395493724,1.0
2025-03-26 18:00:00,86570.0,86750.01,86181.39,86198.53,562.82437,32.795007870048224,-247.74974779735203,1.0
2025-03-26 19:00:00,86198.52,86800.77,85860.0,86567.19,1124.92816,39.89533961591725,-265.52107063346193,1.0
2025-03-26 20:00:00,86567.18,87404.34,86520.1,87280.0,896.05809,50.73361641548649,-219.55625438672723,1.0
2025-03-26 21:00:00,87280.0,87302.0,86728.91,87109.65,541.36601,48.48352919259889,-194.6310421776143,1.0
2025-03-26 22:00:00,87109.64,87147.92,86753.52,86829.48,347.87603,44.952347347134584,-195.23446802885155,1.0
2025-03-26 23:00:00,86829.48,86952.2,86562.0,86909.17,333.75432,46.15364072328131,-187.1253063108161,1.0
2025-03-27 00:00:00,86909.17,87308.0,86796.26,87285.29,439.26833,51.53002561635526,-148.63561771337118,1.0
2025-03-27 01:00:00,87285.3,87519.38,87178.79,87378.87,484.20578,52.79296364530126,-109.3209543653793,1.0
2025-03-27 02:00:00,87378.88,87756.39,87338.79,87575.39,474.68254,55.4199521865041,-61.596235738135874,0.0
2025-03-27 03:00:00,87575.38,87675.0,87434.78,87670.18,493.00757,56.67239127639574,-15.941527574483189,0.0
2025-03-27 04:00:00,87670.17,87691.34,87411.42,87521.61,389.92917,54.10660965969637,8.157762611561338,0.0
2025-03-27 05:00:00,87521.6,87521.6,87262.55,87314.72,498.02432,50.66657544467961,10.441961331554921,0.0
2025-03-27 06:00:00,87314.71,87547.6,87280.0,87352.68,421.13139,51.27864835158584,15.140727151127066,0.0
2025-03-27 07:00:00,87352.68,87439.3,87249.68,87399.99,466.03302,52.0766801848029,22.423569577847957,0.0
2025-03-27 08:00:00,87399.99,87597.6,87255.63,87434.82,539.0982,52.69104935240033,30.652422538070823,0.0
2025-03-27 09:00:00,87434.82,87537.74,87385.85,87415.56,453.07467,52.2918370579133,35.21380394521111,0.0
2025-03-27 10:00:00,87415.57,87597.6,87108.99,87195.59,529.03139,47.83426830322243,20.838774518386344,0.0
2025-03-27 11:00:00,87195.59,87316.29,86787.0,86943.52,674.57069,43.28118416622645,-10.769339984311955,0.0
2025-03-27 12:00:00,86943.51,87110.1,86724.85,86761.05,665.70609,40.29143809873072,-49.96681613333931,0.0
2025-03-27 13:00:00,86761.04,86861.71,85800.0,86383.83,2610.92782,34.92099949155251,-110.19929099500587,0.0
2025-03-27 14:00:00,86383.82,87321.56,86189.19,87297.33,2709.46975,51.70793116908566,-83.26234918013506,2.0
2025-03-27 15:00:00,87297.34,87575.0,86752.58,86974.07,1554.66361,47.07992129447894,-86.99617141429917,2.0
2025-03-27 16:00:00,86974.07,87271.43,86805.2,86835.24,671.69986,45.20849303199853,-100.00487918849103,2.0
2025-03-27 17:00:00,86835.24,87150.95,86796.0,86913.05,596.49192,46.492273400471284,-102.8501644339267,2.0
2025-03-27 18:00:00,86913.04,87420.0,86876.0,87206.52,473.09632,51.14198761113382,-80.49658262412413,2.0
2025-03-27 19:00:00,87206.52,87429.21,87022.99,87060.41,473.80058,48.865260939709,-73.72125120476994,2.0
2025-03-27 20:00:00,87060.4,87346.07,86943.04,87307.57,454.46299,52.70115625123189,-47.856347657361766,2.0
2025-03-27 21:00:00,87307.57,87728.27,87239.13,87568.68,488.70362,56.42047339363683,-6.217162853456102,2.0
2025-03-27 22:00:00,87568.67,87600.0,87309.97,87350.71,263.44675,52.695332210894136,9.089060714904917,2.0
2025-03-27 23:00:00,87350.7,87361.07,87128.01,87232.01,273.51259,50.73098617710973,11.508591308709583,2.0
2025-03-28 00:00:00,87232.01,87402.08,86929.58,87354.01,438.18173,52.68331926132763,23.005276630836306,0.0
2025-03-28 01:00:00,87354.01,87515.67,87116.0,87230.29,516.42696,50.497980259449484,21.881081066909246,0.0
2025-03-28 02:00:00,87230.3,87327.98,86950.75,86987.77,388.73132,46.43208484551581,1.4046192311507184,0.0
2025-03-28 03:00:00,86987.78,87018.36,86750.0,86787.16,568.38044,43.32461709779824,-30.657276728277793,0.0
2025-03-28 04:00:00,86787.17,86832.64,85952.54,86305.38,1475.68093,36.93208214822269,-93.86021770242951,0.0
2025-03-28 05:00:00,86305.38,86305.38,85827.97,86059.02,1025.35492,34.15671415931995,-161.96120886219433,1.0
2025-03-28 06:00:00,86059.02,86250.0,85648.25,85719.27,1011.00124,30.72733410287215,-240.5735385872249,1.0
2025-03-28 07:00:00,85719.27,85888.6,85162.48,85212.99,2159.05919,26.463478814583965,-339.80982496909564,1.0
2025-03-28 08:00:00,85212.98,85441.25,85050.01,85213.87,1389.5787,26.482574904279275,-413.61637612334744,1.0
2025-03-28 09:00:00,85213.87,85417.47,85005.0,85148.0,1298.56622,25.939582172766762,-471.9830315732688,1.0
2025-03-28 10:00:00,85148.0,85250.79,84896.0,84941.49,988.61456,24.260139415580113,-528.8069008679595,1.0
2025-03-28 11:00:00,84941.49,85255.26,84800.0,85255.26,1274.00029,31.5153569780105,-542.2706514450838,1.0
2025-03-28 12:00:00,85255.25,85609.74,84888.0,85028.27,1145.41519,29.326740214264746,-564.7469158408785,1.0
2025-03-28 13:00:00,85028.27,85575.68,84904.96,84994.0,1317.0906,28.99930368853066,-578.6544515829883,1.0
2025-03-28 14:00:00,84994.0,85120.19,84148.8,84172.01,3331.05298,22.50793708213108,-648.5281681720226,1.0
2025-03-28 15:00:00,84172.01,84530.45,83953.86,84051.16,2589.07955,21.73752434828512,-705.5223544663313,1.0
2025-03-28 16:00:00,84051.15,84217.61,83671.9,83794.73,1152.23131,20.160643053845348,-762.5917328511277,1.0
2025-03-28 17:00:00,83794.72,84010.41,83585.0,84008.45,1114.8659,25.04123352492951,-781.5648158266558,1.0
2025-03-28 18:00:00,84008.46,84169.52,83720.0,83880.0,755.86923,24.088146942495783,-797.7697689747001,1.0
2025-03-28 19:00:00,83879.99,83893.48,83636.36,83790.73,834.89668,23.42097508467843,-808.4958175211796,1.0
2025-03-28 20:00:00,83790.74,84160.38,83714.28,83794.41,1271.03433,23.515020461132536,-807.3922280060942,1.0
2025-03-28 21:00:00,83794.41,84110.36,83697.83,84052.29,295.77685,30.0023451292861,-776.7549173830921,1.0
2025-03-28 22:00:00,84052.29,84480.36,84052.29,84480.35,382.78331,39.21818300679247,-709.7521820814873,1.0
2025-03-28 23:00:00,84480.35,84538.69,84200.01,84424.38,459.05926,38.50435024172548,-653.6336608955316,1.0
2025-03-29 00:00:00,84424.38,84624.73,84353.49,84396.89,414.88307,38.13718483415484,-604.4102763664268,1.0
2025-03-29 01:00:00,84396.89,84502.42,84216.0,84281.9,283.36385,36.56644341037384,-568.1300716628175,0.0
2025-03-29 02:00:00,84281.91,84423.53,83817.23,83851.4,407.56827,31.359087644826374,-567.5728734287841,0.0
2025-03-29 03:00:00,83851.39,84254.72,83709.67,84166.3,420.1986,38.28259809398496,-535.5480272519344,0.0
2025-03-29 04:00:00,84166.3,84258.45,83968.81,84072.96,287.24956,37.088440362730054,-511.80015030708455,0.0
2025-03-29 05:00:00,84072.97,84093.99,83858.22,84012.64,235.85366,36.300397409271504,-492.1736353183078,0.0
2025-03-29 06:00:00,84012.65,84012.65,83672.74,83787.28,335.98213,33.44150799407923,-489.165355651101,0.0
2025-03-29 07:00:00,83787.28,83892.0,83662.86,83731.82,244.43629,32.75777261012212,-485.65806695856736,0.0
2025-03-29 08:00:00,83731.83,83944.36,83666.65,83934.95,340.17747,37.775878945548605,-461.171523772573,0.0
2025-03-29 09:00:00,83934.94,83947.42,83266.65,83544.8,720.14163,32.72446911730769,-467.85447114797716,0.0
2025-03-29 10:00:00,83544.8,83559.23,82820.85,82927.81,735.21277,26.6543487845735,-516.977299192542,0.0
2025-03-29 11:00:00,82927.8,83108.08,82007.0,82293.56,1843.3693,22.11339442338705,-600.167807783655,0.0
2025-03-29 12:00:00,82293.56,82527.7,82145.22,82462.7,634.07629,25.746408326806602,-645.0133879301575,0.0
2025-03-29 13:00:00,82462.69,82863.49,82454.44,82851.95,578.26067,33.44088043619621,-641.7469520001614,2.0
2025-03-29 14:00:00,82851.95,82882.01,82459.0,82504.01,452.6138,30.407654838110858,-659.6303204082506,2.0
2025-03-29 15:00:00,82504.02,82617.01,82383.2,82414.23,295.79723,29.660072314536208,-673.2862891564,2.0
2025-03-29 16:00:00,82414.22,82683.78,82173.19,82198.43,538.75064,27.885432884499323,-693.5274465612747,2.0
2025-03-29 17:00:00,82198.44,82625.05,81644.81,82332.63,1231.20197,30.66376362493986,-690.7770434276463,2.0
2025-03-29 18:00:00,82332.62,82673.0,82214.88,82343.64,368.88573,30.89897856154643,-679.8717755203688,2.0
2025-03-29 19:00:00,82343.64,82758.41,82209.59,82758.4,370.86895,39.25855007568998,-630.4936678947706,2.0
2025-03-29 20:00:00,82758.4,82787.29,82422.22,82511.17,376.35969,36.429493275137865,-604.3440545938647,2.0
2025-03-29 21:00:00,82511.16,82685.45,82353.51,82518.74,212.79105,36.58019274447756,-576.3654794482136,0.0
2025-03-29 22:00:00,82518.74,82522.0,82258.86,82389.75,188.29229,35.055248562729645,-558.1664763631707,0.0
2025-03-29 23:00:00,82389.75,82679.52,82342.0,82648.54,180.06373,40.42152988034005,-516.9029101128981,0.0
2025-03-30 00:00:00,82648.53,82888.93,82500.0,82799.73,310.37514,43.36574042567931,-466.6225330209709,0.0
2025-03-30 01:00:00,82799.73,83075.48,82762.71,82941.13,445.84784,46.050927366487045,-410.63166740168526,0.0
2025-03-30 02:00:00,82941.14,83372.81,82925.67,83330.0,417.67201,52.6937617923587,-331.06364827090874,0.0
2025-03-30 03:00:00,83330.0,83503.53,83048.88,83088.81,431.74613,48.68931396175816,-284.1914549545181,0.0
2025-03-30 04:00:00,83088.82,83314.42,83078.94,83109.81,213.20024,49.05235210350439,-242.5543638382078,0.0
2025-03-30 05:00:00,83109.81,83230.0,82924.23,82958.3,272.84116,46.496301040939116,-219.25482676601678,0.0
2025-03-30 06:00:00,82958.3,83306.26,82868.96,83178.14,402.67107,50.52483509766222,-180.9644791822211,0.0
2025-03-30 07:00:00,83178.14,83321.16,83068.66,83076.59,349.72683,48.7007027069533,-157.00350054325827,0.0
2025-03-30 08:00:00,83076.58,83406.14,83076.58,83378.09,354.71899,54.00966998338518,-112.39015829855634,0.0
2025-03-30 09:00:00,83378.1,83517.78,83255.83,83502.32,224.07536,56.028917875259744,-66.24580003507435,2.0
2025-03-30 10:00:00,83502.32,83534.64,83061.51,83120.87,292.38935,48.925687979291226,-59.766934728526394,2.0
2025-03-30 11:00:00,83120.86,83360.31,82975.36,83111.76,334.93595,48.76667512839625,-54.736519633894204,2.0
2025-03-30 12:00:00,83111.76,83268.05,82986.75,83072.76,356.53689,48.046745296570826,-53.28264433599543,2.0
2025-03-30 13:00:00,83072.76,83155.17,82543.83,82678.42,1050.99285,41.392753663315695,-82.9936805631587,2.0
2025-03-30 14:00:00,82678.42,83043.59,82608.23,82803.28,466.76708,44.0355732577745,-95.36541913927067,2.0
2025-03-30 15:00:00,82803.28,83067.9,82714.87,82729.57,280.14108,42.80832561409848,-109.85159130986722,2.0
2025-03-30 16:00:00,82729.57,82816.0,82173.91,82284.01,603.14499,36.23453698125699,-155.4925342775823,2.0
2025-03-30 17:00:00,82284.01,82577.99,82050.4,82415.53,398.11075,39.202402387845694,-178.98748920355865,2.0
2025-03-30 18:00:00,82415.54,82799.99,82415.53,82729.65,321.94593,45.70259505981051,-170.2974682572094,2.0
2025-03-30 19:00:00,82729.65,82908.11,82547.69,82548.81,258.33176,42.86146929452991,-175.9743183048413,2.0
2025-03-30 20:00:00,82548.8,82650.95,82393.74,82554.73,201.03005,42.98642031272656,-177.94433679453505,2.0
2025-03-30 21:00:00,82554.73,82703.94,82069.4,82237.68,258.82166,38.17197659538796,-202.75168077596754,2.0
2025-03-30 22:00:00,82237.67,82757.7,81565.0,82438.0,997.38999,42.550075167062595,-203.89713055314496,2.0
2025-03-30 23:00:00,82437.99,82442.94,81902.2,82389.99,621.08198,41.78636798466931,-206.30080624121183,2.0
2025-03-31 00:00:00,82390.0,82444.89,81278.52,81646.89,1156.9047,32.16374633104773,-265.1116540738585,2.0
2025-03-31 01:00:00,81646.9,82272.72,81534.78,81953.03,778.60883,38.45200233877346,-283.7458892239374,1.0
2025-03-31 02:00:00,81954.79,82179.25,81630.01,81922.3,652.55837,38.07051139271824,-297.5631858318375,1.0
2025-03-31 03:00:00,81922.3,82030.0,81468.0,81530.0,549.38711,33.50105821085715,-336.2922565550689,1.0
2025-03-31 04:00:00,81530.0,81879.16,81400.0,81846.01,489.0478,39.77210978555828,-337.5943802663678,1.0
2025-03-31 05:00:00,81846.0,82305.57,81830.0,82166.99,520.56741,45.4039307994245,-309.16209109126066,1.0
2025-03-31 06:00:00,82166.99,82267.66,81919.38,82052.83,641.58631,43.83399142093542,-292.4696469672781,1.0
2025-03-31 07:00:00,82052.82,82303.58,81730.74,81933.51,776.64817,42.1918812614248,-285.57693835769896,1.0
2025-03-31 08:00:00,81933.51,82263.74,81875.05,81899.15,762.80757,41.70734265751996,-279.66319869655126,1.0
2025-03-31 09:00:00,81899.15,81960.56,81339.65,81455.58,965.89557,35.96518073994362,-307.2273833073705,1.0
2025-03-31 10:00:00,81455.59,82215.91,81290.88,82174.16,713.59513,48.367058003004104,-267.9994665972481,0.0
2025-03-31 11:00:00,82174.16,82272.0,81884.49,82205.51,980.63412,48.832656122007755,-231.71036414233095,0.0
2025-03-31 12:00:00,82205.5,83169.82,81885.56,82768.74,1527.48947,56.43362103634562,-155.7081287244655,0.0
2025-03-31 13:00:00,82768.74,82866.02,81656.0,82507.99,2027.95258,52.54220744948567,-115.18833597571938,0.0
2025-03-31 14:00:00,82507.99,83746.23,82507.49,83499.18,2160.57547,62.989649100171015,-3.0600842668645782,0.0
2025-03-31 15:00:00,83499.18,83943.08,83390.3,83418.78,1241.90923,61.801193119447476,78.41088313200453,0.0
2025-03-31 16:00:00,83418.78,83694.29,83246.86,83288.89,658.28656,59.83698296977569,130.9862463860336,0.0
2025-03-31 17:00:00,83288.88,83545.55,82575.45,82680.34,667.39263,51.56759772371928,122.1397504011693,0.0
2025-03-31 18:00:00,82680.35,83566.0,82676.0,83291.42,810.73087,57.86464155597032,162.5639515480434,0.0
2025-03-31 19:00:00,83291.42,83443.38,82400.0,82462.27,798.20925,48.62634228788454,126.23973362553807,0.0
2025-03-31 20:00:00,82462.26,82846.2,82350.84,82431.32,701.19812,48.316254791887786,93.87301321758423,2.0
2025-03-31 21:00:00,82431.32,82752.18,82422.0,82563.99,342.52865,49.79421642429394,78.02805548236938,2.0
2025-03-31 22:00:00,82563.99,82571.98,82265.1,82409.99,260.87647,48.07564732440059,52.43980591226136,2.0
2025-03-31 23:00:00,82410.0,82886.8,82283.9,82550.01,383.74846,49.773027529509534,42.96411401644582,2.0
2025-04-01 00:00:00,82550.0,82837.38,82432.74,82651.1,526.95922,51.01796537550386,43.11467889561027,2.0
2025-04-01 01:00:00,82651.09,82741.8,82460.0,82704.2,440.09093,51.69525045959341,46.97720489614585,2.0
2025-04-01 02:00:00,82704.2,83120.0,82649.34,83100.0,522.78246,56.52115414048956,81.04183689203637,2.0
2025-04-01 03:00:00,83100.0,83256.8,82926.08,82962.84,526.15363,54.489553080068504,95.86555897552171,2.0
2025-04-01 04:00:00,82962.84,83235.96,82886.87,83060.0,425.37874,55.70415813054238,114.13775651699689,2.0
2025-04-01 05:00:00,83059.99,83329.99,82994.07,83006.67,348.44364,54.83902593320509,122.8986206134141,2.0
2025-04-01 06:00:00,83006.67,83494.25,82891.71,83454.76,425.66016,60.40356615449146,164.10706261928135,2.0
2025-04-01 07:00:00,83454.76,83597.07,83380.58,83445.5,622.58551,60.238381500440504,193.78402359117172,2.0
2025-04-01 08:00:00,83445.5,84207.55,83410.0,84121.94,1217.29279,67.27801083800112,268.78786453962675,2.0
2025-04-01 09:00:00,84121.94,84395.46,84116.27,84362.0,1018.97186,69.35180588276707,343.6385334930819,2.0
2025-04-01 10:00:00,84362.01,84504.74,84150.0,84175.99,914.76118,65.86839738273687,383.52770679286914,2.0
2025-04-01 11:00:00,84175.99,84203.0,83823.67,83930.3,854.54351,61.476127603657574,390.8100196996238,2.0
2025-04-01 12:00:00,83930.31,84154.22,83615.25,83615.26,734.99256,56.29259230033859,366.9304640601913,2.0
2025-04-01 13:00:00,83615.26,83912.62,83416.66,83618.23,1152.68104,56.32997566826988,344.2767898234888,2.0
2025-04-01 14:00:00,83622.96,84350.0,82544.0,84195.92,2522.86047,62.965211051733995,368.68833519560576,2.0
2025-04-01 15:00:00,84195.92,85499.55,84182.89,85280.87,2484.93075,71.67093203676825,470.16133131111565,2.0
2025-04-01 16:00:00,85280.88,85493.0,84815.0,85119.99,1208.48492,69.07788198395718,531.4712703610421,2.0
2025-04-01 17:00:00,85120.0,85333.33,84901.32,85117.85,775.2624,69.04209886171039,573.2787579886353,2.0
2025-04-01 18:00:00,85117.86,85183.46,84720.0,85126.68,742.89553,69.11319464181747,600.2052083180897,2.0
2025-04-01 19:00:00,85126.68,85184.89,84816.83,84972.01,897.45326,66.24343689446883,602.1231371138856,2.0
2025-04-01 20:00:00,84972.0,85350.0,84773.58,85231.28,528.39638,68.59730465379226,617.446492869989,2.0
2025-04-01 21:00:00,85231.28,85476.86,85120.0,85223.84,325.84141,68.44980147434589,621.822039483799,2.0
2025-04-01 22:00:00,85223.84,85483.38,85082.0,85099.99,477.11302,65.90913475263864,608.2841111671441,2.0
2025-04-01 23:00:00,85100.0,85579.46,84969.56,85158.34,495.8616,66.53927950973568,595.400160364472,2.0
2025-04-02 00:00:00,85158.35,85255.95,84923.28,84964.49,472.95093,62.411856038039915,563.0568922385573,2.0
2025-04-02 01:00:00,84964.49,85213.12,84854.9,85147.3,597.76896,64.63946322919622,545.8832560460141,2.0
2025-04-02 02:00:00,85147.31,85174.89,84648.9,84714.36,850.77436,56.15221219596802,491.6707119516068,2.0
2025-04-02 03:00:00,84714.36,84904.0,84504.21,84550.0,475.50966,53.29146132440716,430.4820724252204,2.0
2025-04-02 04:00:00,84550.0,84726.42,84460.11,84607.0,444.66226,54.163603014184936,382.18348507634073,2.0
2025-04-02 05:00:00,84607.0,84607.0,84100.0,84100.0,550.68482,45.945821751339516,299.5428997166309,2.0
2025-04-02 06:00:00,84100.0,84371.59,83904.72,84125.99,646.4978,46.39481194770067,233.45568440957868,1.0
2025-04-02 07:00:00,84125.99,84462.16,84015.97,84426.33,642.70738,51.41690072509114,202.97623441788892,1.0
2025-04-02 08:00:00,84426.32,84762.72,84262.73,84677.04,535.25665,55.19078085437481,196.78286209485668,1.0
2025-04-02 09:00:00,84677.04,85450.0,84635.6,85019.62,910.86351,59.78741471122699,217.01628421105852,1.0
2025-04-02 10:00:00,85019.63,85299.45,84828.0,84867.92,592.83032,56.99905713465655,218.2941359065153,1.0
2025-04-02 11:00:00,84867.92,84985.77,84547.08,84566.91,463.52271,51.83336929406888,192.795425572127,1.0
2025-04-02 12:00:00,84566.91,85054.78,84462.69,85049.99,742.57082,58.35616817408357,209.1570009446441,1.0
2025-04-02 13:00:00,85049.99,86136.36,84471.76,85215.82,2792.28052,60.34158544094609,232.82094745080394,1.0
2025-04-02 14:00:00,85215.79,86000.0,85181.52,85877.75,2062.01342,67.08691727147287,301.5113790730102,1.0
2025-04-02 15:00:00,85877.74,87333.0,85811.2,86757.67,5585.70214,73.5317184563883,422.0856901266234,0.0
2025-04-02 16:00:00,86757.67,87221.99,86589.58,87065.18,2549.14196,75.34843120199344,536.273361862317,0.0
2025-04-02 17:00:00,87065.19,87333.0,86350.0,86615.33,2025.44811,67.995907138898,583.7397900100914,0.0
2025-04-02 18:00:00,86615.33,86751.79,86212.4,86286.02,685.2329,63.13877136066459,588.0065381029708,0.0
2025-04-02 19:00:00,86286.03,87000.0,86186.19,86900.02,812.77336,67.76263617351202,633.6285596788366,0.0
2025-04-02 20:00:00,86900.01,88500.0,85228.39,85659.99,7832.63499,53.23799224596468,563.2316984100325,0.0
2025-04-02 21:00:00,85659.99,85743.22,84207.26,84855.99,1793.31035,46.307347383637584,437.52211538277334,0.0
2025-04-02 22:00:00,84855.98,84855.98,82682.0,82821.59,3036.67427,34.18158289516988,171.75737522885902,0.0
