timestamp,open,high,low,close,volume,RSI,MACD,HL_Volatility,Body,Volume_Change,Price_Change,Pct_Change,Upper_Shadow,Lower_Shadow,SMA_14,EMA_14,Momentum,Rolling_Volatility_14,KMeans_Cluster,DTW_Cluster,KMeans_Sentiment,DTW_Sentiment
2025-03-19 22:00:00,85636.0,86500.0,85635.99,86158.52,1291.15663,0.9508735117260354,0.9648519969523396,0.24349776325467337,0.7037155805263309,0.2614564593078412,0.7037182307264196,0.6915678501860155,0.15448298325695248,6.464667357154283e-06,0.6972913564071348,0.7107975930287971,0.8761866178869276,0.34186835801823184,,,,
2025-03-19 23:00:00,86158.52,87000.0,86158.52,86845.94,1212.0858,1.0,1.0,0.2367061362786811,0.7474173800121903,0.07544730987639345,0.7474173800121903,0.7299440842323748,0.06969558510180983,0.0,0.7190534272653286,0.7371652864195362,0.9268763865251872,0.3591319929320202,,,,
2025-03-20 00:00:00,86845.93,87453.67,85942.16,86017.68,2268.33245,0.7875828047937081,0.998662457715322,0.4386854448771875,0.34573450295497477,0.17458338617028593,0.34573185275488216,0.37178759052510285,0.2749370043474939,0.04882116790679827,0.7357772439838364,0.7494853394631757,0.8589167501087982,0.4343799170122394,,,,
2025-03-20 01:00:00,86017.68,86369.57,85733.11,85867.96,943.13783,0.7545319796179728,0.989202495395908,0.17490323514162187,0.5255585296689944,0.019858801141716634,0.5255585296689944,0.5312096345925256,0.1591923889489628,0.08717603935689809,0.7488044392770048,0.75825891653305,0.8090540315818163,0.43661458138969783,,,,
2025-03-20 02:00:00,85867.97,86121.87,85619.56,86065.51,664.59119,0.7767196649135597,0.983951639672648,0.1344639648873177,0.6175893779980376,0.05056415032948249,0.6175920281981263,0.613843150517336,0.025496840038544088,0.1605888019031993,0.7639969756048313,0.7683746799302522,0.8382617264206682,0.43066485650559466,,,,
2025-03-20 03:00:00,86065.51,86128.0,85818.77,85891.02,430.06208,0.7362016482867315,0.9708468889800463,0.0762603547441897,0.5189939840457988,0.04444678802108144,0.5189939840457988,0.5253444608668006,0.02827000592634381,0.04670722167990816,0.7757932971481383,0.7749229034884575,0.7924511111661496,0.4352270642353025,,,,
2025-03-20 04:00:00,85891.01,85930.39,85430.38,85684.78,557.66112,0.6891454800056003,0.9507813538722414,0.1337706341263411,0.5105822489597984,0.11349371291169855,0.5105795987597058,0.5177016289078066,0.017815215768594295,0.16446113765215728,0.784752313708208,0.7779755340930308,0.7541794778350573,0.4415587924924456,,,,
2025-03-20 05:00:00,85684.78,85838.85,85468.75,85827.28,879.80074,0.7090444537305223,0.936000198579932,0.09460950405749374,0.6030026767020915,0.14335805590805478,0.6030026767020915,0.6008066119563278,0.005234180966042053,0.13965620898976477,0.7919279076523367,0.7824331417963002,0.7301233764165995,0.43403142961199254,,,,
2025-03-20 06:00:00,85827.27,86013.05,85632.08,85759.28,537.82095,0.6924759178297915,0.9191842321546867,0.09788624552349501,0.5472186150054322,0.04064053473998958,0.5472159648053435,0.5505999260889183,0.08404547449184957,0.08223056882607864,0.7997005114323068,0.78543173074012,0.7381762793182635,0.4314174163630245,,,,
2025-03-20 07:00:00,85759.29,86000.0,85695.86,85816.39,414.39218,0.701364062095178,0.9047358792231486,0.07472598362533578,0.580369967932581,0.05756273202608531,0.5803726181326697,0.5804173400505268,0.08306378281541955,0.041005385067906554,0.8100971649246249,0.7887567043624237,0.7735713704441479,0.41700435255762464,,,,
